asset_id,flag,reason
c8f402b0-2656-5c75-88e5-18841254e21c,MISSING_REQUIRED_PROPERTY,flow_rate
8a8ed00f-2a28-54a8-9bd5-f31d9549abb2,MISSING_REQUIRED_PROPERTY,flow_rate
0427e6d7-984d-5e33-af94-206d2e94dcf7,MISSING_REQUIRED_PROPERTY,flow_rate
31a9ed03-b95e-51b7-884b-28bf17c50d8d,MISSING_REQUIRED_PROPERTY,flow_rate
c26f40a5-ef62-534d-a907-65e0f92c39e6,MISSING_REQUIRED_PROPERTY,flow_rate
c9422551-e4ad-5849-9f76-88af07969062,MISSING_REQUIRED_PROPERTY,flow_rate
4ee49d29-d344-5776-b0f0-4f43a5143c0e,MISSING_REQUIRED_PROPERTY,flow_rate
09fc5a4c-334f-51ce-9198-4fae98922854,MISSING_REQUIRED_PROPERTY,flow_rate
9e7334df-9d8e-5a3b-b971-62abf04daf2d,MISSING_REQUIRED_PROPERTY,flow_rate
e901087c-2f35-57a8-8cf2-00e0e726af47,MISSING_REQUIRED_PROPERTY,flow_rate
f1be5978-1ad2-5f72-a651-28018b4058b0,MISSING_REQUIRED_PROPERTY,flow_rate
19e56931-1d96-5771-b5a3-602499a32705,MISSING_REQUIRED_PROPERTY,flow_rate
563ccd2a-5808-5967-be53-54fd09d63827,MISSING_REQUIRED_PROPERTY,flow_rate
19e7ea54-89c1-5d89-acb0-4c01a2528d8e,MISSING_REQUIRED_PROPERTY,flow_rate
45a66976-e1d4-5ab9-8778-f2d3bdc86393,MISSING_REQUIRED_PROPERTY,flow_rate
8dee3fe3-4a38-5dd2-8d00-a2852dbb6c84,MISSING_REQUIRED_PROPERTY,flow_rate
f8da4e75-cf8c-592e-9ff0-d334a88ac4f5,MISSING_REQUIRED_PROPERTY,flow_rate
ccb46376-f297-51a6-a464-32a4a20c3388,MISSING_REQUIRED_PROPERTY,flow_rate
3fab2a27-22e3-541f-b552-0039dfac815c,MISSING_REQUIRED_PROPERTY,flow_rate
fc991c03-32c8-5767-8c2f-33ecec199d19,MISSING_REQUIRED_PROPERTY,flow_rate
770513bd-f093-5a69-8354-fcc4ac389575,MISSING_REQUIRED_PROPERTY,flow_rate
160315ff-f5ff-571d-9c8c-e0add727bec5,MISSING_REQUIRED_PROPERTY,flow_rate
c14dcda6-6ef4-5b70-aa55-090606c0368b,MISSING_REQUIRED_PROPERTY,flow_rate
5fa154fa-6ae3-5e7c-98ec-1d89c6513bdf,MISSING_REQUIRED_PROPERTY,flow_rate
768a70da-c879-5073-b783-219feb4e5706,MISSING_REQUIRED_PROPERTY,flow_rate
9fba4eb8-e210-5ac4-a3ec-c537dd16e2fb,MISSING_REQUIRED_PROPERTY,flow_rate
3085beab-adc5-5fef-9c1c-47896d31ce4f,MISSING_REQUIRED_PROPERTY,flow_rate
c0ea1bd6-5d8d-55f2-bd35-514830d9ff0d,MISSING_REQUIRED_PROPERTY,flow_rate
66a85ae4-8039-5de2-a518-f3cf4ecd4d29,MISSING_REQUIRED_PROPERTY,flow_rate
175e80ca-3757-5e9a-9446-19aa1aaa5506,MISSING_REQUIRED_PROPERTY,flow_rate
c7496f08-1c51-5d27-85b3-b108c40d356a,MISSING_REQUIRED_PROPERTY,flow_rate
a2cb639e-1818-5690-b760-1cc052f03c4b,MISSING_REQUIRED_PROPERTY,flow_rate
c203e0e9-357d-5ece-8054-b0c59f19c657,MISSING_REQUIRED_PROPERTY,flow_rate
f0f0fa5d-3527-5cc3-b41c-dd114e044e49,MISSING_REQUIRED_PROPERTY,flow_rate
34ac3bc2-9b43-5651-ae4a-1fae801d9f42,MISSING_REQUIRED_PROPERTY,flow_rate
2421c6aa-7dd6-5ce2-aa28-5c7a43f16dbf,MISSING_REQUIRED_PROPERTY,flow_rate
5024e4b2-b7cd-54b2-b89c-cad1c19fd3a4,MISSING_REQUIRED_PROPERTY,flow_rate
ffb1af37-c39d-50c2-8f2d-a9fa5481e890,MISSING_REQUIRED_PROPERTY,flow_rate
f707d9ae-0e02-5ad4-abbc-fe8b9a051c8a,MISSING_REQUIRED_PROPERTY,flow_rate
c55fbbaf-d542-5485-a54f-3616c2d81b99,MISSING_REQUIRED_PROPERTY,flow_rate
12b1b301-4d5d-5c50-b009-9ff2266e20cf,MISSING_REQUIRED_PROPERTY,flow_rate
b349e3b8-632e-52d2-a588-a8173d21cc5a,MISSING_REQUIRED_PROPERTY,flow_rate
34cfe8d7-ccec-5281-9bd3-1aa9f728d9c4,MISSING_REQUIRED_PROPERTY,flow_rate
82ce8570-221d-57a4-ad64-c02008570298,MISSING_REQUIRED_PROPERTY,flow_rate
7813262e-e15e-5be2-9b9e-ad0f6a5ce278,MISSING_REQUIRED_PROPERTY,flow_rate
bb7e97cd-de0c-5370-8e56-76c622119a56,MISSING_REQUIRED_PROPERTY,flow_rate
74d3e477-44ee-5917-9ae7-caaf23ea5152,MISSING_REQUIRED_PROPERTY,flow_rate
65e88402-4ecf-5906-adf1-d6d0716019b1,MISSING_REQUIRED_PROPERTY,flow_rate
f8f19160-94d9-564e-84eb-0524c1306d8b,MISSING_REQUIRED_PROPERTY,flow_rate
65c868a9-c45e-5819-8116-2215b17e488d,MISSING_REQUIRED_PROPERTY,flow_rate
d9dd67b9-76cf-5788-a6e7-6a6bd72731b3,MISSING_REQUIRED_PROPERTY,flow_rate
4ae8b4b3-a93b-5c43-8a72-aa4c49769ab3,MISSING_REQUIRED_PROPERTY,flow_rate
a0edbaa2-7a45-50c5-a947-532064c0fe05,MISSING_REQUIRED_PROPERTY,flow_rate
e14bc5ac-ba17-5126-877e-a829753ac0de,MISSING_REQUIRED_PROPERTY,flow_rate
c39eba7c-afdc-5443-8227-6d671dbbb930,MISSING_REQUIRED_PROPERTY,flow_rate
e42cf6e4-a293-576a-b98e-cf6d3d51cb8e,MISSING_REQUIRED_PROPERTY,flow_rate
d6504521-b7b9-5005-8c25-4fb9d67b007a,MISSING_REQUIRED_PROPERTY,flow_rate
0d95e3d4-5e1e-5920-8425-c0fbb81e0daf,MISSING_REQUIRED_PROPERTY,flow_rate
d9306556-f9f3-5bb6-835e-4d48e7e01a45,MISSING_REQUIRED_PROPERTY,flow_rate
569e1cef-86e0-5445-a85e-49290ed9bfce,MISSING_REQUIRED_PROPERTY,flow_rate
fb732dbb-acc0-5959-9aa9-255d9a491234,MISSING_REQUIRED_PROPERTY,flow_rate
8533873d-c61d-56b2-b005-b089f9ef8eb6,MISSING_REQUIRED_PROPERTY,flow_rate
3a2d8fdb-927a-51d7-a735-f3dbe38bdd74,MISSING_REQUIRED_PROPERTY,flow_rate
2cc07622-8c79-5f0a-88ca-1c715e77a097,MISSING_REQUIRED_PROPERTY,flow_rate
0ac6df96-ce0b-54c9-9a24-5a8425c79cba,MISSING_REQUIRED_PROPERTY,flow_rate
4b9ef48a-83e9-544d-a055-5e26f9a9aaf7,MISSING_REQUIRED_PROPERTY,flow_rate
2779afc6-2f0b-5d7b-a80c-3f7645016d3a,MISSING_REQUIRED_PROPERTY,flow_rate
12bc1c03-033b-5f2c-9f0b-f6fbce996282,MISSING_REQUIRED_PROPERTY,flow_rate
c387f2f4-181e-581e-8e2b-4b3f6f6841dd,MISSING_REQUIRED_PROPERTY,flow_rate
a47685cd-3a3b-5ac5-9e38-2d35577448db,MISSING_REQUIRED_PROPERTY,flow_rate
81d55daa-3c72-57a8-92d3-a57d680b0f04,MISSING_REQUIRED_PROPERTY,flow_rate
05f4f544-a562-5074-a424-b8ccd95b24c8,MISSING_REQUIRED_PROPERTY,flow_rate
f2904fbc-3bff-5dd4-a392-33be5fb8cf6b,MISSING_REQUIRED_PROPERTY,flow_rate
40a2f9ec-d191-5460-9ab0-461b6f882e3c,MISSING_REQUIRED_PROPERTY,flow_rate
47eb650c-5f17-548f-834d-d30956224ad7,MISSING_REQUIRED_PROPERTY,flow_rate
f987ffbf-117e-5a51-a9c7-ea6bae6ed38b,MISSING_REQUIRED_PROPERTY,flow_rate
fe314a32-0c96-5e88-93af-716fee2661d9,MISSING_REQUIRED_PROPERTY,flow_rate
d1c728bd-5afe-53a7-86d5-806fa026d661,MISSING_REQUIRED_PROPERTY,flow_rate
b77513c2-56bc-5821-a020-103ff65f24bc,MISSING_REQUIRED_PROPERTY,flow_rate
89825d39-d76b-5f38-9bdd-87649ed2b9c8,MISSING_REQUIRED_PROPERTY,flow_rate
932e3db3-87ed-5c37-876c-d40fa010deaa,MISSING_REQUIRED_PROPERTY,flow_rate
cdb55ccf-81c5-5c6a-abf8-cf91493666e0,MISSING_REQUIRED_PROPERTY,flow_rate
dfcdfcd4-2550-5e61-9c8e-0662b1f0659d,MISSING_REQUIRED_PROPERTY,flow_rate
aa61ab30-9a9c-5af7-958d-aed657b17db5,MISSING_REQUIRED_PROPERTY,flow_rate
87a97bb5-5d52-5ff6-90ab-dffc3933639e,MISSING_REQUIRED_PROPERTY,flow_rate
086e321b-c7e3-53a8-8589-07bb64918233,MISSING_REQUIRED_PROPERTY,flow_rate
3111d3c5-0055-5991-9bde-8ceddbf35dbf,MISSING_REQUIRED_PROPERTY,flow_rate
0b686860-61c3-5c00-9bc8-52c0636bce92,MISSING_REQUIRED_PROPERTY,flow_rate
6969ac28-05f4-594a-93cf-ac3851ec1870,MISSING_REQUIRED_PROPERTY,flow_rate
ed04e99c-9a5c-5fab-bee8-616b5bd83442,MISSING_REQUIRED_PROPERTY,flow_rate
6246ffae-81b7-53c1-9c45-80d29eac373b,MISSING_REQUIRED_PROPERTY,flow_rate
ed92eff1-0d2d-52bc-944c-f3ad9a8c537d,MISSING_REQUIRED_PROPERTY,flow_rate
3ba3179b-0677-58a9-a0ff-6bab796fdb9b,MISSING_REQUIRED_PROPERTY,flow_rate
a2ed30d7-ee84-510a-82a6-cf14ba138253,MISSING_REQUIRED_PROPERTY,flow_rate
5819c1a6-49b3-5bbb-af1b-d5537cdc49dc,MISSING_REQUIRED_PROPERTY,flow_rate
03063da1-5c11-58f1-93fa-a630f9d19b3e,MISSING_REQUIRED_PROPERTY,flow_rate
a3d792a7-2017-5162-94d0-e7f82d585a6f,MISSING_REQUIRED_PROPERTY,flow_rate
200c4c57-6fbb-5a02-bb2a-ca14cf1570e4,MISSING_REQUIRED_PROPERTY,flow_rate
781558ae-089c-5410-beb3-89c81f03f46c,MISSING_REQUIRED_PROPERTY,flow_rate
666fedf6-3d2a-5ef5-a6a7-3277c1758dda,MISSING_REQUIRED_PROPERTY,flow_rate
90d3eaee-196b-5882-882a-5ccafd7371b8,MISSING_REQUIRED_PROPERTY,flow_rate
e782a378-0966-55fe-a92e-44af93741069,MISSING_REQUIRED_PROPERTY,flow_rate
e6c6f696-3275-577d-b0b4-d46c3bcf4b00,MISSING_REQUIRED_PROPERTY,flow_rate
64fd21c4-9b9a-517c-8b4b-3d3d8d72b61a,MISSING_REQUIRED_PROPERTY,flow_rate
dc12affb-9576-5707-abf8-2a19659ec322,MISSING_REQUIRED_PROPERTY,flow_rate
ca85a1f8-b716-5e37-be67-56c9ed09bd01,MISSING_REQUIRED_PROPERTY,flow_rate
5722973b-54ce-5882-945a-627f676f1fcd,MISSING_REQUIRED_PROPERTY,flow_rate
495204ba-3088-526f-aa77-e7690508e3a0,MISSING_REQUIRED_PROPERTY,flow_rate
b182a4f4-c318-58bf-997a-d70b51a6cd18,MISSING_REQUIRED_PROPERTY,flow_rate
c4d85e8b-58a0-5ded-90bf-a172aa948b75,MISSING_REQUIRED_PROPERTY,flow_rate
b27e4b9b-f737-5255-8a18-9d060fa50e5f,MISSING_REQUIRED_PROPERTY,flow_rate
6713fba0-7b9f-52b9-9304-68b9972b0b80,MISSING_REQUIRED_PROPERTY,flow_rate
737104c9-0e32-5a5b-a2b8-5bb3a67c7047,MISSING_REQUIRED_PROPERTY,flow_rate
ed878a15-85e2-5a22-9431-93e36f45e5e7,MISSING_REQUIRED_PROPERTY,flow_rate
3daf340f-4286-515c-b032-4d1cb60eb295,MISSING_REQUIRED_PROPERTY,flow_rate
646a5794-bd2b-5cc9-9aa4-a738091457a2,MISSING_REQUIRED_PROPERTY,flow_rate
8c678b45-7bb1-501c-a510-0acf77952195,MISSING_REQUIRED_PROPERTY,flow_rate
693acb92-9f51-55d5-8ecc-2090768287dc,MISSING_REQUIRED_PROPERTY,flow_rate
5b2b21aa-62b7-58e8-bdea-f095cfa2fecb,MISSING_REQUIRED_PROPERTY,flow_rate
79dc07ae-5e53-5659-bb6b-649439f8e542,MISSING_REQUIRED_PROPERTY,flow_rate
601de61e-eb5f-5627-afb8-22246d82c1e5,MISSING_REQUIRED_PROPERTY,flow_rate
a3aa93d1-dff0-52ab-956c-31f7b4990b82,MISSING_REQUIRED_PROPERTY,flow_rate
c31466ab-f07b-58e7-862f-0fe00cdbfc5b,MISSING_REQUIRED_PROPERTY,flow_rate
31b422e7-8a4a-5cc3-a75c-5cd6cfa0c8d8,MISSING_REQUIRED_PROPERTY,flow_rate
2a5c5a8e-966d-59f1-bbe0-68fe0e204b66,MISSING_REQUIRED_PROPERTY,flow_rate
cfa169b9-0ddd-55b0-b103-34227946a976,MISSING_REQUIRED_PROPERTY,flow_rate
f2636f31-2a45-5d9a-b323-dd9d9194fc44,MISSING_REQUIRED_PROPERTY,flow_rate
4960a457-9802-5a8f-b808-3d986e2f32bf,MISSING_REQUIRED_PROPERTY,flow_rate
f82abc90-1b5d-5c58-82f8-279b4cf9c9dc,MISSING_REQUIRED_PROPERTY,flow_rate
8b7e3161-05fd-5c40-8657-a89b0b3662d4,MISSING_REQUIRED_PROPERTY,flow_rate
4e072d20-5c1d-575c-9a9a-2274860dfe81,MISSING_REQUIRED_PROPERTY,flow_rate
3bd20bfe-a5e1-5717-aff7-c9d2ae869a26,MISSING_REQUIRED_PROPERTY,flow_rate
6f9ac446-662b-5ff4-a77e-9f8923443529,MISSING_REQUIRED_PROPERTY,flow_rate
e3e877d7-0d00-5703-8e52-78a1366530a8,MISSING_REQUIRED_PROPERTY,flow_rate
907dd959-69b3-5cbd-865f-bcb0fedbf806,MISSING_REQUIRED_PROPERTY,flow_rate
ce45257b-3cb3-58a9-b98e-5191437b4098,MISSING_REQUIRED_PROPERTY,flow_rate
7677ca0f-75a3-52bf-9550-07099a4aa812,MISSING_REQUIRED_PROPERTY,flow_rate
daf6a388-3cdd-5e64-af76-d6c292d25ee2,MISSING_REQUIRED_PROPERTY,flow_rate
982b3be5-9252-5c08-8860-2875561c8edd,MISSING_REQUIRED_PROPERTY,flow_rate
ee1dac46-298f-5701-a8d4-2615f648fad5,MISSING_REQUIRED_PROPERTY,flow_rate
8658e1f8-bb9c-5200-bf3e-fd735c002746,MISSING_REQUIRED_PROPERTY,flow_rate
0e80bca5-d5e3-5d74-998d-3b51d8106ee6,MISSING_REQUIRED_PROPERTY,flow_rate
49e030fa-fd5b-503b-b70c-8b9c9b165507,MISSING_REQUIRED_PROPERTY,flow_rate
1d47513c-8b55-5a07-aac9-e8a38f5bca79,MISSING_REQUIRED_PROPERTY,flow_rate
3f7698fe-dc46-5be5-9960-0e48d9ecfd2e,MISSING_REQUIRED_PROPERTY,flow_rate
df237f00-7d1c-5f03-a15a-a50404c7d780,MISSING_REQUIRED_PROPERTY,flow_rate
aae4f41b-4a09-521c-a770-684b3c735c48,MISSING_REQUIRED_PROPERTY,flow_rate
cedc6ca9-9c38-5975-b10e-ad341e0dd6b3,MISSING_REQUIRED_PROPERTY,flow_rate
6b4633aa-4ad5-598f-87bf-00bca428863c,MISSING_REQUIRED_PROPERTY,flow_rate
13db4d84-f9e3-5a95-adc5-f8e818f01b0b,MISSING_REQUIRED_PROPERTY,flow_rate
d0dd7b79-dae5-54f9-a2d4-fb83dde09303,MISSING_REQUIRED_PROPERTY,flow_rate
3024ff38-e6c4-5edf-a2dc-c1c26be8bf96,MISSING_REQUIRED_PROPERTY,flow_rate
03ce7483-d2af-5ab6-bb3a-6ccbc1fdfe47,MISSING_REQUIRED_PROPERTY,flow_rate
7edf8d88-14d1-5026-b7bb-cc71868817bf,MISSING_REQUIRED_PROPERTY,flow_rate
80289f6b-4793-5447-a9b9-24d54eec8d6f,MISSING_REQUIRED_PROPERTY,flow_rate
772259dc-6b8f-5d0a-a02d-611ca1fc438f,MISSING_REQUIRED_PROPERTY,flow_rate
6aee90ad-7301-56d1-94f0-01b03e8c7e4d,MISSING_REQUIRED_PROPERTY,flow_rate
132ddb33-b3ae-5e77-897d-f8de680073ac,MISSING_REQUIRED_PROPERTY,flow_rate
5d3cca41-3c64-55ac-9268-9a0d65d72a5e,MISSING_REQUIRED_PROPERTY,flow_rate
e14e6036-628e-5406-a362-47f85ede4f8f,MISSING_REQUIRED_PROPERTY,flow_rate
430e15ce-3777-527b-ac3a-1aee6dc9a100,MISSING_REQUIRED_PROPERTY,flow_rate
aa0791f5-36d8-5fdf-b428-03e79f9898b3,MISSING_REQUIRED_PROPERTY,flow_rate
77fa3c38-64c0-5c40-bb6b-061c923f2a3c,MISSING_REQUIRED_PROPERTY,flow_rate
ae7ba1f5-e252-5d06-86dd-592e3f3a4da8,MISSING_REQUIRED_PROPERTY,flow_rate
7d1a5c0a-4aa2-5f50-9cf3-b6773ab55f84,MISSING_REQUIRED_PROPERTY,flow_rate
f1a24026-859b-5b65-b21a-84ad2bd56b16,MISSING_REQUIRED_PROPERTY,flow_rate
88e91781-8513-5636-b5dd-db76f161a2dc,MISSING_REQUIRED_PROPERTY,flow_rate
2ee744b4-7bf0-5d11-9d87-4eb2b5353f5f,MISSING_REQUIRED_PROPERTY,flow_rate
e9bf5f97-a333-5549-9998-424d3b1ec488,MISSING_REQUIRED_PROPERTY,flow_rate
a0d797cc-9b2d-5668-9ab5-9f0df06fa252,MISSING_REQUIRED_PROPERTY,flow_rate
dc13a2d1-77af-5b90-8aff-2d29cf298d0f,MISSING_REQUIRED_PROPERTY,flow_rate
c2cc9c7e-543d-5b58-8864-a1004f5d4363,MISSING_REQUIRED_PROPERTY,flow_rate
d4596fbc-6089-5bd9-bbe7-360fa9be9e60,MISSING_REQUIRED_PROPERTY,flow_rate
238e801a-21c0-5fec-a796-74f02993b277,MISSING_REQUIRED_PROPERTY,flow_rate
3c56d7ec-7893-5344-afb2-8bd5befa74ed,MISSING_REQUIRED_PROPERTY,flow_rate
58ebd14b-c557-55ae-8358-4d038e04799e,MISSING_REQUIRED_PROPERTY,flow_rate
10c85f3e-bb6c-5412-9063-11ce2da448c5,MISSING_REQUIRED_PROPERTY,flow_rate
548e79cf-5bc6-547f-a014-21b23e48ca95,MISSING_REQUIRED_PROPERTY,flow_rate
680bca66-f4f2-5fef-b29d-4e477e8fdd47,MISSING_REQUIRED_PROPERTY,flow_rate
1c2ccadb-6426-5ebb-ad61-087b94c91701,MISSING_REQUIRED_PROPERTY,flow_rate
43fa953e-a430-5bfa-9f64-0198622f59d4,MISSING_REQUIRED_PROPERTY,flow_rate
3631c990-7542-5cd4-bad8-0ad0fae7e8c0,MISSING_REQUIRED_PROPERTY,flow_rate
ebe724d0-2636-59c5-ae5f-eb27f93d804e,MISSING_REQUIRED_PROPERTY,flow_rate
505178a2-bf80-5a9e-a2e0-30a080593b74,MISSING_REQUIRED_PROPERTY,flow_rate
e854ccd4-1801-5d24-b845-b0d25aaf4ef1,MISSING_REQUIRED_PROPERTY,flow_rate
4e02c961-fe1f-5dc3-a5f9-c1426a4234e9,MISSING_REQUIRED_PROPERTY,flow_rate
fa057d63-49dd-5479-a5f9-c45132523a45,MISSING_REQUIRED_PROPERTY,flow_rate
ccd3f5fc-c9f6-5e2a-8338-83aec1745daf,MISSING_REQUIRED_PROPERTY,flow_rate
03cf74f2-f784-5059-9ed2-d9c67828091a,MISSING_REQUIRED_PROPERTY,flow_rate
c96edd7b-c3de-56a8-94d4-6ae19593a07c,MISSING_REQUIRED_PROPERTY,flow_rate
2286429d-e87e-5f78-a705-54b5b637d178,MISSING_REQUIRED_PROPERTY,flow_rate
0ce6cbfe-fb8c-566e-9aa3-c469e11524db,MISSING_REQUIRED_PROPERTY,flow_rate
d15970b1-7636-5437-bb8e-74c3ea94adaa,MISSING_REQUIRED_PROPERTY,flow_rate
95568f8d-bff6-5e9a-87e6-5afec813833e,MISSING_REQUIRED_PROPERTY,flow_rate
9a35575f-9dfd-52e3-b53c-e370012d7830,MISSING_REQUIRED_PROPERTY,flow_rate
87e4884e-5308-5878-bc3e-525168ef7f0b,MISSING_REQUIRED_PROPERTY,flow_rate
30820b1b-2a31-5242-8f54-0de1c69c7a1e,MISSING_REQUIRED_PROPERTY,flow_rate
d8f478e0-3315-5984-bcc0-c051c879175c,MISSING_REQUIRED_PROPERTY,flow_rate
9784de5e-41cb-5569-addc-5cf3652c6865,MISSING_REQUIRED_PROPERTY,flow_rate
1aa46ebf-dc9c-54bd-b7db-3ec34aeac542,MISSING_REQUIRED_PROPERTY,flow_rate
f9c0fe77-e196-51c6-84bb-6116185290aa,MISSING_REQUIRED_PROPERTY,flow_rate
2aecc5b6-7df3-5bc4-856f-f2d1bab0bb80,MISSING_REQUIRED_PROPERTY,flow_rate
1486347a-be7e-5d55-a9f5-da2968fe13bc,MISSING_REQUIRED_PROPERTY,flow_rate
4a484677-e75a-58fd-8275-927d1912ba0c,MISSING_REQUIRED_PROPERTY,flow_rate
77a4abab-8174-5373-a332-1912616f74f1,MISSING_REQUIRED_PROPERTY,flow_rate
c196093c-1601-50fb-b182-69d4c17a511c,MISSING_REQUIRED_PROPERTY,flow_rate
e949b757-a147-584c-8bd0-5d574ef4b911,MISSING_REQUIRED_PROPERTY,flow_rate
bcea1929-8aed-5a09-899d-d43bb9ccd652,MISSING_REQUIRED_PROPERTY,flow_rate
47e340f3-d1b6-5d20-b810-b2402c9c727f,MISSING_REQUIRED_PROPERTY,flow_rate
8b599fb7-cdfb-548d-8ab9-366ca882ff8a,MISSING_REQUIRED_PROPERTY,flow_rate
f47eae2b-732e-5b4a-9f18-0f0b044f6537,MISSING_REQUIRED_PROPERTY,flow_rate
4a26c04b-cddd-5dd8-94e7-d02e10668241,MISSING_REQUIRED_PROPERTY,flow_rate
20a028fe-c7d5-5eb6-b756-29556377a1c5,MISSING_REQUIRED_PROPERTY,flow_rate
11d283aa-6832-57bc-8f22-7122ef838a84,MISSING_REQUIRED_PROPERTY,flow_rate
c1312c7b-fb79-5690-af92-ac51d58ad102,MISSING_REQUIRED_PROPERTY,flow_rate
03943c4a-f826-53c5-b663-0244f74a5afa,MISSING_REQUIRED_PROPERTY,flow_rate
0c72f153-ad55-5768-ae9b-afaa0cdce8eb,MISSING_REQUIRED_PROPERTY,flow_rate
45d9f46c-17ed-5c0b-b5d7-a5e832391459,MISSING_REQUIRED_PROPERTY,flow_rate
94e457c4-9c3f-5940-9bb2-faebd960b6ef,MISSING_REQUIRED_PROPERTY,flow_rate
195ef4f4-5600-5649-a5d7-396fc31ee717,MISSING_REQUIRED_PROPERTY,flow_rate
e16ad2e4-6e3c-5b09-b76d-ea54e77f360d,MISSING_REQUIRED_PROPERTY,flow_rate
ebba91e7-fdd7-5d5a-b706-5ff74f206753,MISSING_REQUIRED_PROPERTY,flow_rate
45720cc3-4728-52f9-bd5f-a48c667fd2a6,MISSING_REQUIRED_PROPERTY,flow_rate
e44b85f2-f069-5164-99d1-319e1b2a7ebd,MISSING_REQUIRED_PROPERTY,flow_rate
b5d8b47b-ac93-57c9-a789-b257909712ea,MISSING_REQUIRED_PROPERTY,flow_rate
7bb6ca1e-0a03-5d31-8d66-44686a4a12b0,MISSING_REQUIRED_PROPERTY,flow_rate
6d373c60-12dc-5614-a0d4-16be2d7bf2ef,MISSING_REQUIRED_PROPERTY,flow_rate
a639dec4-d7b0-5384-b9bb-f7e26494041e,MISSING_REQUIRED_PROPERTY,flow_rate
d63b6975-4e75-5154-9cfb-7186ffb570f4,MISSING_REQUIRED_PROPERTY,flow_rate
55da5799-da4c-574a-b17e-48d221ec3038,MISSING_REQUIRED_PROPERTY,flow_rate
b1998b7d-ae10-5d2e-ab4b-889d4aa973d3,MISSING_REQUIRED_PROPERTY,flow_rate
88b021ac-e63d-549d-997f-7031fcb04788,MISSING_REQUIRED_PROPERTY,flow_rate
d889eec2-a2a6-52e8-8f9e-74e0bb0c5c99,MISSING_REQUIRED_PROPERTY,flow_rate
ddd75b8f-30d1-5e97-ba1d-09548f880556,MISSING_REQUIRED_PROPERTY,flow_rate
83bc5aab-cfd4-563f-83c6-555045acdd4f,MISSING_REQUIRED_PROPERTY,flow_rate
57cadf48-3e5d-55bf-a348-ca350a651c71,MISSING_REQUIRED_PROPERTY,flow_rate
729e8b0c-f472-59a2-ac39-f4904f04f587,INCONSISTENT_NEIGHBOR,"relation 'hostedBy': expected at least 1, got 0"
041af709-fc6a-53de-85e7-4298c12304fb,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
cab793c4-8e31-587c-a846-d340bd4db792,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
cab793c4-8e31-587c-a846-d340bd4db792,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
41abd2dc-95a3-50e0-80e1-c250a9a83399,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
584d0758-94e4-525f-9837-5d30827630bc,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
584d0758-94e4-525f-9837-5d30827630bc,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
ecd0c922-304b-554d-80cf-08a46fbb79b1,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
33dd0072-cf37-5934-8e8d-749944350400,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
33dd0072-cf37-5934-8e8d-749944350400,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
91072adc-ba20-5d67-a0f4-16fbd8fad862,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
8478937c-2cb9-59c8-9480-5aafa15d74f3,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
8478937c-2cb9-59c8-9480-5aafa15d74f3,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
3c0117ce-b8f4-5966-8b99-3ee6a220f6eb,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
6a9e9e4e-fe38-5071-9985-d32ebea851f5,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
6a9e9e4e-fe38-5071-9985-d32ebea851f5,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
bf4d4e83-3b86-5ebe-bf9c-4eefae40994a,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
db756234-781a-5094-81a4-daa2c20826de,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
db756234-781a-5094-81a4-daa2c20826de,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
51e26b81-1814-5c4a-b7c8-c9e000697f4a,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
f61551c1-399a-56e9-83e7-4d1926aa669b,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
f61551c1-399a-56e9-83e7-4d1926aa669b,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
7162851c-d935-595b-b099-c3048b7bf4fa,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
56bd4c18-f34d-54c5-853b-035d215b7e6b,OUT_OF_RANGE,Width: value 6002.0 > max 2000.0
56bd4c18-f34d-54c5-853b-035d215b7e6b,INCONSISTENT_NEIGHBOR,"relation 'supports': expected at least 1, got 0"
f640e935-c92d-589e-80d7-62f3e6b89738,INCONSISTENT_NEIGHBOR,"relation 'hostedBy': expected at least 1, got 0"
