asset_id,relation,direction,neighbor_class,neighbor_name,neighbor_uid
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575254,IfcMember-3XrBtx9eX7mQE6EqWHPfZ4
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577852,IfcMember-3XrBtx9eX7mQE6EqWHPexk
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575206,IfcPlate-3XrBtx9eX7mQE6EqWHPfaq
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575177,IfcPlate-3XrBtx9eX7mQE6EqWHPfaR
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575190,IfcPlate-3XrBtx9eX7mQE6EqWHPfa4
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575182,IfcPlate-3XrBtx9eX7mQE6EqWHPfaS
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575223,IfcPlate-3XrBtx9eX7mQE6EqWHPfab
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575215,IfcPlate-3XrBtx9eX7mQE6EqWHPfaz
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575151,IfcPlate-3XrBtx9eX7mQE6EqWHPfbz
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577853,IfcMember-3XrBtx9eX7mQE6EqWHPexl
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575196,IfcPlate-3XrBtx9eX7mQE6EqWHPfaE
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575315,IfcMember-3XrBtx9eX7mQE6EqWHPfY1
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575377,IfcMember-3XrBtx9eX7mQE6EqWHPfX3
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577846,IfcMember-3XrBtx9eX7mQE6EqWHPexa
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577871,IfcMember-3XrBtx9eX7mQE6EqWHPewT
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575288,IfcMember-3XrBtx9eX7mQE6EqWHPfZg
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575199,IfcPlate-3XrBtx9eX7mQE6EqWHPfaD
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575310,IfcMember-3XrBtx9eX7mQE6EqWHPfYS
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575244,IfcPlate-3XrBtx9eX7mQE6EqWHPfZU
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575277,IfcMember-3XrBtx9eX7mQE6EqWHPfZ$
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575228,IfcPlate-3XrBtx9eX7mQE6EqWHPfak
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:577838,IfcPlate-3XrBtx9eX7mQE6EqWHPexy
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575130,IfcPlate-3XrBtx9eX7mQE6EqWHPfb8
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575209,IfcPlate-3XrBtx9eX7mQE6EqWHPfax
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575163,IfcPlate-3XrBtx9eX7mQE6EqWHPfbf
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575193,IfcPlate-3XrBtx9eX7mQE6EqWHPfaB
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575212,IfcPlate-3XrBtx9eX7mQE6EqWHPfa_
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575140,IfcPlate-3XrBtx9eX7mQE6EqWHPfbs
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575188,IfcPlate-3XrBtx9eX7mQE6EqWHPfa6
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577890,IfcMember-3XrBtx9eX7mQE6EqWHPewm
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575381,IfcMember-3XrBtx9eX7mQE6EqWHPfX7
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575304,IfcMember-3XrBtx9eX7mQE6EqWHPfYQ
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577850,IfcMember-3XrBtx9eX7mQE6EqWHPexe
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577883,IfcMember-3XrBtx9eX7mQE6EqWHPew9
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575370,IfcMember-3XrBtx9eX7mQE6EqWHPfXO
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575241,IfcPlate-3XrBtx9eX7mQE6EqWHPfZR
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575167,IfcPlate-3XrBtx9eX7mQE6EqWHPfbj
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575160,IfcPlate-3XrBtx9eX7mQE6EqWHPfbg
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575132,IfcPlate-3XrBtx9eX7mQE6EqWHPfbE
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575249,IfcPlate-3XrBtx9eX7mQE6EqWHPfZ3
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575281,IfcMember-3XrBtx9eX7mQE6EqWHPfZZ
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575203,IfcPlate-3XrBtx9eX7mQE6EqWHPfan
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575158,IfcPlate-3XrBtx9eX7mQE6EqWHPfba
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575216,IfcPlate-3XrBtx9eX7mQE6EqWHPfaY
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575219,IfcPlate-3XrBtx9eX7mQE6EqWHPfaX
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575364,IfcMember-3XrBtx9eX7mQE6EqWHPfXM
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575330,IfcMember-3XrBtx9eX7mQE6EqWHPfYm
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575308,IfcMember-3XrBtx9eX7mQE6EqWHPfYU
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575313,IfcMember-3XrBtx9eX7mQE6EqWHPfY3
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575275,IfcMember-3XrBtx9eX7mQE6EqWHPfZv
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575352,IfcMember-3XrBtx9eX7mQE6EqWHPfYg
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575297,IfcMember-3XrBtx9eX7mQE6EqWHPfYJ
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575302,IfcMember-3XrBtx9eX7mQE6EqWHPfYK
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575341,IfcMember-3XrBtx9eX7mQE6EqWHPfY$
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575357,IfcMember-3XrBtx9eX7mQE6EqWHPfYl
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575373,IfcMember-3XrBtx9eX7mQE6EqWHPfXV
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577867,IfcMember-3XrBtx9eX7mQE6EqWHPewP
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575248,IfcPlate-3XrBtx9eX7mQE6EqWHPfZ2
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575259,IfcMember-3XrBtx9eX7mQE6EqWHPfZ9
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575240,IfcPlate-3XrBtx9eX7mQE6EqWHPfZQ
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575200,IfcPlate-3XrBtx9eX7mQE6EqWHPfao
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575208,IfcPlate-3XrBtx9eX7mQE6EqWHPfaw
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575124,IfcPlate-3XrBtx9eX7mQE6EqWHPfb6
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575242,IfcPlate-3XrBtx9eX7mQE6EqWHPfZO
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575171,IfcPlate-3XrBtx9eX7mQE6EqWHPfaH
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575210,IfcPlate-3XrBtx9eX7mQE6EqWHPfau
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575285,IfcMember-3XrBtx9eX7mQE6EqWHPfZd
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575138,IfcPlate-3XrBtx9eX7mQE6EqWHPfbm
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577848,IfcMember-3XrBtx9eX7mQE6EqWHPexg
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575246,IfcPlate-3XrBtx9eX7mQE6EqWHPfZS
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575186,IfcPlate-3XrBtx9eX7mQE6EqWHPfa0
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575198,IfcPlate-3XrBtx9eX7mQE6EqWHPfaC
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575317,IfcMember-3XrBtx9eX7mQE6EqWHPfY7
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575279,IfcMember-3XrBtx9eX7mQE6EqWHPfZz
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575284,IfcMember-3XrBtx9eX7mQE6EqWHPfZc
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575361,IfcMember-3XrBtx9eX7mQE6EqWHPfXJ
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575366,IfcMember-3XrBtx9eX7mQE6EqWHPfXK
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575289,IfcMember-3XrBtx9eX7mQE6EqWHPfZh
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575168,IfcPlate-3XrBtx9eX7mQE6EqWHPfaI
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575226,IfcPlate-3XrBtx9eX7mQE6EqWHPfae
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575145,IfcPlate-3XrBtx9eX7mQE6EqWHPfbx
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Metallpanel:575238,IfcPlate-3XrBtx9eX7mQE6EqWHPfZK
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575231,IfcPlate-3XrBtx9eX7mQE6EqWHPfaj
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577881,IfcMember-3XrBtx9eX7mQE6EqWHPewB
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577885,IfcMember-3XrBtx9eX7mQE6EqWHPewF
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575273,IfcMember-3XrBtx9eX7mQE6EqWHPfZx
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:577866,IfcMember-3XrBtx9eX7mQE6EqWHPewO
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575393,IfcMember-3XrBtx9eX7mQE6EqWHPfXp
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575339,IfcMember-3XrBtx9eX7mQE6EqWHPfYv
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575344,IfcMember-3XrBtx9eX7mQE6EqWHPfYY
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 15 mit Deckprofil:575382,IfcMember-3XrBtx9eX7mQE6EqWHPfX4
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575135,IfcPlate-3XrBtx9eX7mQE6EqWHPfbD
ddaaf491-6813-5c0c-b87c-d3c303785f4f,Aggregates,down,IfcPlate,Systemelement:Verglasung:575183,IfcPlate-3XrBtx9eX7mQE6EqWHPfaT
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,ContainedIn,up,IfcBuildingStorey,Level 1,IfcBuildingStorey-3DIlqTpXPFNPZhPokqzKuY
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577176,IfcMember-3XrBtx9eX7mQE6EqWHPf5A
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577150,IfcMember-3XrBtx9eX7mQE6EqWHPf6i
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577166,IfcMember-3XrBtx9eX7mQE6EqWHPf5S
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577160,IfcMember-3XrBtx9eX7mQE6EqWHPf5Q
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577145,IfcMember-3XrBtx9eX7mQE6EqWHPf6h
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577131,IfcPlate-3XrBtx9eX7mQE6EqWHPf6v
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577127,IfcPlate-3XrBtx9eX7mQE6EqWHPf6r
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577125,IfcPlate-3XrBtx9eX7mQE6EqWHPf6t
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577175,IfcMember-3XrBtx9eX7mQE6EqWHPf55
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577180,IfcMember-3XrBtx9eX7mQE6EqWHPf5E
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577149,IfcMember-3XrBtx9eX7mQE6EqWHPf6l
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577165,IfcMember-3XrBtx9eX7mQE6EqWHPf5V
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577144,IfcMember-3XrBtx9eX7mQE6EqWHPf6g
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577133,IfcPlate-3XrBtx9eX7mQE6EqWHPf6$
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577183,IfcMember-3XrBtx9eX7mQE6EqWHPf5D
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577139,IfcPlate-3XrBtx9eX7mQE6EqWHPf6X
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577154,IfcMember-3XrBtx9eX7mQE6EqWHPf5G
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577170,IfcMember-3XrBtx9eX7mQE6EqWHPf50
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577148,IfcMember-3XrBtx9eX7mQE6EqWHPf6k
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577164,IfcMember-3XrBtx9eX7mQE6EqWHPf5U
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Metallpanel:573613,IfcPlate-3XrBtx9eX7mQE6EqWHPfz$
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577143,IfcMember-3XrBtx9eX7mQE6EqWHPf6b
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577159,IfcMember-3XrBtx9eX7mQE6EqWHPf5L
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577158,IfcMember-3XrBtx9eX7mQE6EqWHPf5K
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577119,IfcPlate-3XrBtx9eX7mQE6EqWHPf6D
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577179,IfcMember-3XrBtx9eX7mQE6EqWHPf59
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577174,IfcMember-3XrBtx9eX7mQE6EqWHPf54
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577147,IfcMember-3XrBtx9eX7mQE6EqWHPf6f
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577163,IfcMember-3XrBtx9eX7mQE6EqWHPf5P
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577137,IfcPlate-3XrBtx9eX7mQE6EqWHPf6Z
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577142,IfcMember-3XrBtx9eX7mQE6EqWHPf6a
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577153,IfcMember-3XrBtx9eX7mQE6EqWHPf5J
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577169,IfcMember-3XrBtx9eX7mQE6EqWHPf53
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577117,IfcPlate-3XrBtx9eX7mQE6EqWHPf6F
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577121,IfcPlate-3XrBtx9eX7mQE6EqWHPf6p
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577136,IfcPlate-3XrBtx9eX7mQE6EqWHPf6Y
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577152,IfcMember-3XrBtx9eX7mQE6EqWHPf5I
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577162,IfcMember-3XrBtx9eX7mQE6EqWHPf5O
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577168,IfcMember-3XrBtx9eX7mQE6EqWHPf52
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577141,IfcMember-3XrBtx9eX7mQE6EqWHPf6d
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577173,IfcMember-3XrBtx9eX7mQE6EqWHPf57
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577178,IfcMember-3XrBtx9eX7mQE6EqWHPf58
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577177,IfcMember-3XrBtx9eX7mQE6EqWHPf5B
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcPlate,Systemelement:Verglasung:577182,IfcPlate-3XrBtx9eX7mQE6EqWHPf5C
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577262,IfcMember-3XrBtx9eX7mQE6EqWHPf4y
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577157,IfcMember-3XrBtx9eX7mQE6EqWHPf5N
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577184,IfcMember-3XrBtx9eX7mQE6EqWHPf5o
3b90e7e1-2cf7-5f63-a6c7-71dba2bd7cd0,Aggregates,down,IfcMember,Rechteckiger Pfosten:6 x 10 mit Deckprofil:577172,IfcMember-3XrBtx9eX7mQE6EqWHPf56
